Date;Heure;t;Lot;Condition;Nb_rep;Nb_vdt;Food;w;Diapause;Status;Keep;Comment;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D5;4;5;0,6;688,2;0;A;Yes;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D5;4;5;0,6;1307,3;0;A;Yes;;;;;;;;;;;;;;
19/11/2025;13:49:00;126;B;D7;1;5;0,6;727;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;126;B;D7;1;5;0,6;487,7;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;126;B;D7;1;5;0,6;705,8;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;126;B;D7;1;5;0,6;748,5;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;126;B;D7;1;5;0,6;462,2;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;2;6;0,5;1074,5;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;2;6;0,5;552,2;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;2;6;0,5;689,4;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;2;6;0,5;603;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;2;6;0,5;514,5;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;2;6;0,5;185,8;0;J;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;3;6;0,5;445,7;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;3;6;0,5;699,1;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;3;6;0,5;541,5;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;3;6;0,5;743,9;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;3;6;0,5;732,8;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;3;6;0,5;937,1;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;4;6;0,5;438,6;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;4;6;0,5;727,8;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;4;6;0,5;446,2;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;4;6;0,5;571,2;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;4;6;0,5;569,9;0;A;No;;;;;;;;;;;;;;
19/11/2025;13:49:00;154;A;D7;4;6;0,5;467,6;0;A;No;;;;;;;;;;;;;;
19/11/2025;10:00:00;126;B;D2b;3;2;3;1073,8;0;A;Yes;;;;;;;;;;;;;;
19/11/2025;10:00:00;126;B;D2b;3;2;3;1018,9;0;A;Yes;;;;;;;;;;;;;;
19/11/2025;10:00:00;154;A;D2b;4;2;3;1190,8;0;A;Yes;;;;;;;;;;;;;;
19/11/2025;10:00:00;154;A;D2b;4;2;3;653,7;0;A;Yes;;;;;;;;;;;;;;
